<S> <S>+BSTag
"Tut,	tut <v> <t_imp> <3p>
tut,	tut <v> <t_imp> <3p>
çocuk!"	çocuk <n> <3s>
olduğu	ol <v> <vn_dik> <p3s> <3p>
olduğu	ol <v> <vn_dik> <acc>
olduğu	ol <v> <vn_dik> <acc> <3s>
olduğu	ol <v> <vn_dik> <acc> <3p>
olduğu	ol <v> <part_dik> <p3s>
olduğu	ol <v> <part_dik> <p3s> <3s>
olduğu	ol <v> <part_dik> <p3s> <3p>
olduğu	ol <v> <part_dik> <acc>
olduğu	ol <v> <part_dik> <acc> <3s>
olduğu	ol <v> <part_dik> <acc> <3p>
olduğu	ol <v> <cv_dik> <p3s>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
ve	ve <cnjadv>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
çene	çene <n> <3s>
çene	çene <n> <3p>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adj> <Djn_0> <n>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adj> <Djn_0> <n> <3s>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adj> <Djn_0> <n> <3p>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adv>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adv> <Dan_0> <n>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adv> <Dan_0> <n> <3s>
rahatsız	rahat <adj> <Djn_0> <n> <Dnn_siz> <adv> <Dan_0> <n> <3p>
edici	et <v> <Dvn_yIcI> <adj> <Djn_0> <n>
edici	et <v> <Dvn_yIcI> <adj> <Djn_0> <n> <3s>
edici	et <v> <Dvn_yIcI> <adj> <Djn_0> <n> <3p>
derecede	derece <n> <loc> <3s>
derecede	derece <n> <loc> <3p>
derecede	dere <n> <D_CA> <adj> <Djn_0> <n> <loc>
derecede	dere <n> <D_CA> <adj> <Djn_0> <n> <loc> <3s>
derecede	dere <n> <D_CA> <adj> <Djn_0> <n> <loc> <3p>
derecede	dere <n> <D_CA> <adv> <Dan_0> <n> <loc>
derecede	dere <n> <D_CA> <adv> <Dan_0> <n> <loc> <3s>
derecede	dere <n> <D_CA> <adv> <Dan_0> <n> <loc> <3p>
derecede	dere <n> <D_CA> <n> <loc>
derecede	dere <n> <D_CA> <n> <loc> <3s>
derecede	dere <n> <D_CA> <n> <loc> <3p>
sivriydi.	sivri <adj> <Djn_0> <n> <cpl_di> <3p>
sivriydi.	sivri <adj> <Djn_0> <n> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
Ancak	ancak <adv> <Dan_0> <n>
Ancak	ancak <adv> <Dan_0> <n> <3s>
Ancak	ancak <adv> <Dan_0> <n> <3p>
Ancak	ancak <cnjcoo>
Ancak	ancak <cnjadv>
Ancak	an <n> <D_CAK> <n>
Ancak	an <n> <D_CAK> <n> <3s>
Ancak	an <n> <D_CAK> <n> <3p>
kaba	kaba <n> <3s>
kaba	kaba <n> <3p>
kaba	kap <n> <dat>
kaba	kap <n> <dat> <3s>
kaba	kap <n> <dat> <3p>
davranmak	davran <v> <vn_mak> <3s>
davranmak	davran <v> <vn_mak> <3p>
davranmak	davran <v> <vinf>
davranmak	davran <v> <cv_mak>
istemediğinden,	iste <v> <neg> <vn_dik> <p2s> <abl> <3s>
istemediğinden,	iste <v> <neg> <vn_dik> <p2s> <abl> <3p>
istemediğinden,	iste <v> <neg> <vn_dik> <p3s> <abl>
istemediğinden,	iste <v> <neg> <vn_dik> <p3s> <abl> <3s>
istemediğinden,	iste <v> <neg> <vn_dik> <p3s> <abl> <3p>
istemediğinden,	iste <v> <neg> <part_dik> <p2s> <abl>
istemediğinden,	iste <v> <neg> <part_dik> <p2s> <abl> <3s>
istemediğinden,	iste <v> <neg> <part_dik> <p2s> <abl> <3p>
istemediğinden,	iste <v> <neg> <part_dik> <p3s> <abl>
istemediğinden,	iste <v> <neg> <part_dik> <p3s> <abl> <3s>
istemediğinden,	iste <v> <neg> <part_dik> <p3s> <abl> <3p>
istemediğinden,	iste <v> <neg> <cv_dik> <p3s> <abl>
elinden	el <n> <p2s> <abl> <3s>
elinden	el <n> <p2s> <abl> <3p>
elinden	el <n> <p3s> <abl>
elinden	el <n> <p3s> <abl> <3s>
elinden	el <n> <p3s> <abl> <3p>
geldiğince	<unk>
buna	buna <v> <t_imp> <3p>
buna	bun <n> <dat>
buna	bun <n> <dat> <3s>
buna	bun <n> <dat> <3p>
buna	bu <prn> <dem> <dat>
buna	bu <prn> <dem> <dat> <3s>
buna	bu <prn> <dem> <dat> <3p>
katlandı.	katlan <v> <t_past> <3p>
katlandı.	katla <v> <pass> <t_past> <3s>
katlandı.	katla <v> <pass> <t_past> <3p>
katlandı.	kat <n> <D_lAn> <v> <t_past> <3s>
katlandı.	kat <n> <D_lAn> <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Oyun	oyun <n> <3s>
"Oyun	oyun <n> <3p>
"Oyun	oy <n> <p2s>
"Oyun	oy <n> <p2s> <3s>
"Oyun	oy <n> <p2s> <3p>
"Oyun	oy <n> <gen>
"Oyun	oy <n> <gen> <3s>
"Oyun	oy <n> <gen> <3p>
"Oyun	oy <v> <t_imp> <2p>
şimdi	şimdi <adv> <Dan_0> <n>
şimdi	şimdi <adv> <Dan_0> <n> <3s>
şimdi	şimdi <adv> <Dan_0> <n> <3p>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
iyi	iyi <adj> <Djn_0> <n>
iyi	iyi <adj> <Djn_0> <n> <3s>
iyi	iyi <adj> <Djn_0> <n> <3p>
iyi	iyi <adv>
iyi	iyi <adv> <Dan_0> <n>
iyi	iyi <adv> <Dan_0> <n> <3s>
iyi	iyi <adv> <Dan_0> <n> <3p>
gidiyor,"	git <v> <t_cont> <3p>
gidiyor,"	git <v> <cv_iyor>
dedi,	de <v> <t_past> <3p>
konuşmayı	konuşma <adj> <Djn_0> <n> <acc> <3s>
konuşmayı	konuşma <adj> <Djn_0> <n> <acc> <3p>
konuşmayı	konuş <v> <D_mA> <n> <acc>
konuşmayı	konuş <v> <D_mA> <n> <acc> <3s>
konuşmayı	konuş <v> <D_mA> <n> <acc> <3p>
konuşmayı	konuş <v> <vn_ma> <acc>
konuşmayı	konuş <v> <vn_ma> <acc> <3s>
konuşmayı	konuş <v> <vn_ma> <acc> <3p>
konuşmayı	konuş <v> <vn_mak> <acc>
konuşmayı	konuş <v> <vn_mak> <acc> <3s>
konuşmayı	konuş <v> <vn_mak> <acc> <3p>
konuşmayı	konuş <v> <vinf> <p3s>
konuşmayı	konuş <v> <vinf> <acc>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
sürdürmek	sür <v> <caus> <vn_mak> <3s>
sürdürmek	sür <v> <caus> <vn_mak> <3p>
sürdürmek	sür <v> <caus> <vinf>
sürdürmek	sür <v> <caus> <cv_mak>
için.	için <cnjcoo>
için.	iç <adj> <Djn_0> <n> <p2s>
için.	iç <adj> <Djn_0> <n> <p2s> <3s>
için.	iç <adj> <Djn_0> <n> <p2s> <3p>
için.	iç <adj> <Djn_0> <n> <gen>
için.	iç <adj> <Djn_0> <n> <gen> <3s>
için.	iç <adj> <Djn_0> <n> <gen> <3p>
için.	iç <n> <p2s>
için.	iç <n> <p2s> <3s>
için.	iç <n> <p2s> <3p>
için.	iç <n> <gen>
için.	iç <n> <gen> <3s>
için.	iç <n> <gen> <3p>
için.	iç <v> <t_imp> <2p>
</S> </S>+ESTag
<S> <S>+BSTag
"Öyle,"	öyle <adj> <Djn_0> <n>
"Öyle,"	öyle <adj> <Djn_0> <n> <3s>
"Öyle,"	öyle <adj> <Djn_0> <n> <3p>
"Öyle,"	öyle <adv>
"Öyle,"	öyle <adv> <Dan_0> <n>
"Öyle,"	öyle <adv> <Dan_0> <n> <3s>
"Öyle,"	öyle <adv> <Dan_0> <n> <3p>
"Öyle,"	öyle <ij>
dedi	de <v> <t_past> <3p>
Düşes:	düşes <n> <3s>
Düşes:	düşes <n> <3p>
"ve	ve <cnjadv>
bunun	bun <n> <p2s> <3s>
bunun	bun <n> <p2s> <3p>
bunun	bun <n> <gen>
bunun	bun <n> <gen> <3s>
bunun	bun <n> <gen> <3p>
bunun	bu <prn> <dem> <p2s>
bunun	bu <prn> <dem> <p2s> <3s>
bunun	bu <prn> <dem> <p2s> <3p>
bunun	bu <prn> <dem> <gen>
bunun	bu <prn> <dem> <gen> <3s>
bunun	bu <prn> <dem> <gen> <3p>
ahlaki	ahlaki <adj> <Djn_0> <n>
ahlaki	ahlaki <adj> <Djn_0> <n> <3s>
ahlaki	ahlaki <adj> <Djn_0> <n> <3p>
dersi	ders <n> <p3s> <3s>
dersi	ders <n> <p3s> <3p>
dersi	ders <n> <acc>
dersi	ders <n> <acc> <3s>
dersi	ders <n> <acc> <3p>
şudur'Ah,	<unk>
aşktır,	aşk <n> <3p> <dir>
aşktır,	aşk <n> <dir> <3p>
aşktır,	aşk <n> <3p> <dir>
aşktır,	aşk <n> <dir> <3p>
dünyayı	dünya <n> <acc> <3s>
dünyayı	dünya <n> <acc> <3p>
döndüren!'"	dön <v> <caus> <part_yan> <3s>
döndüren!'"	dön <v> <caus> <part_yan> <3p>
"Biri	biri <n> <3s>
"Biri	biri <n> <3p>
"Biri	bir <adj> <Djn_0> <n> <p3s>
"Biri	bir <adj> <Djn_0> <n> <p3s> <3s>
"Biri	bir <adj> <Djn_0> <n> <p3s> <3p>
"Biri	bir <adj> <Djn_0> <n> <acc>
"Biri	bir <adj> <Djn_0> <n> <acc> <3s>
"Biri	bir <adj> <Djn_0> <n> <acc> <3p>
"Biri	bir <num> <Dmn_0> <n> <p3s>
"Biri	bir <num> <Dmn_0> <n> <p3s> <3s>
"Biri	bir <num> <Dmn_0> <n> <p3s> <3p>
"Biri	bir <num> <Dmn_0> <n> <acc>
"Biri	bir <num> <Dmn_0> <n> <acc> <3s>
"Biri	bir <num> <Dmn_0> <n> <acc> <3p>
dedi	de <v> <t_past> <3p>
ki,"	ki <cnjadv>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
fısıldadı	fısılda <v> <t_past> <3p>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
"bu	bu <prn> <dem> <3s>
"bu	bu <prn> <dem> <3p>
"bu	bu <det>
herkesin	herkes <n> <p2s> <3s>
herkesin	herkes <n> <p2s> <3p>
herkesin	herkes <n> <gen>
herkesin	herkes <n> <gen> <3s>
herkesin	herkes <n> <gen> <3p>
herkesin	herk <n> <dat> <2s>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
işine	iş <n> <p2s> <dat> <3s>
işine	iş <n> <p2s> <dat> <3p>
işine	iş <n> <p3s> <dat>
işine	iş <n> <p3s> <dat> <3s>
işine	iş <n> <p3s> <dat> <3p>
bakmasıyla	bak <v> <D_mA> <n> <p3s> <ins> <3s>
bakmasıyla	bak <v> <D_mA> <n> <p3s> <ins> <3p>
bakmasıyla	bak <v> <vn_ma> <p3s> <ins>
bakmasıyla	bak <v> <vn_ma> <p3s> <ins> <3s>
bakmasıyla	bak <v> <vn_ma> <p3s> <ins> <3p>
oluyor!"	ol <v> <t_cont> <3p>
oluyor!"	ol <v> <cv_iyor>
"Ah,	ah <n> <3s>
"Ah,	ah <n> <3p>
"Ah,	ah <ij>
şey!	şey <n> <3s>
şey!	şey <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Hemen	hemen <adv> <Dan_0> <n>
Hemen	hemen <adv> <Dan_0> <n> <3s>
Hemen	hemen <adv> <Dan_0> <n> <3p>
Hemen	hemen <n>
Hemen	hemen <n> <3s>
Hemen	hemen <n> <3p>
hemen	hemen <adv> <Dan_0> <n>
hemen	hemen <adv> <Dan_0> <n> <3s>
hemen	hemen <adv> <Dan_0> <n> <3p>
hemen	hemen <n>
hemen	hemen <n> <3s>
hemen	hemen <n> <3p>
aynı	aynı <adj> <Djn_0> <n>
aynı	aynı <adj> <Djn_0> <n> <3s>
aynı	aynı <adj> <Djn_0> <n> <3p>
aynı	aynı <det>
aynı	ayn <n> <p3s>
aynı	ayn <n> <p3s> <3s>
aynı	ayn <n> <p3s> <3p>
aynı	ayn <n> <acc>
aynı	ayn <n> <acc> <3s>
aynı	ayn <n> <acc> <3p>
anlama	anlam <n> <dat> <3s>
anlama	anlam <n> <dat> <3p>
anlama	anla <v> <D_mA> <n>
anlama	anla <v> <D_mA> <n> <3s>
anlama	anla <v> <D_mA> <n> <3p>
anlama	anla <v> <neg> <t_imp> <2s>
anlama	anla <v> <neg> <t_imp> <3p>
anlama	anla <v> <vn_ma>
anlama	anla <v> <vn_ma> <3s>
anlama	anla <v> <vn_ma> <3p>
anlama	anla <v> <cv_ma>
anlama	an <n> <D_lA> <v> <D_mA> <n>
anlama	an <n> <D_lA> <v> <D_mA> <n> <3s>
anlama	an <n> <D_lA> <v> <D_mA> <n> <3p>
anlama	an <n> <D_lA> <v> <neg> <t_imp> <2s>
anlama	an <n> <D_lA> <v> <neg> <t_imp> <3p>
anlama	an <n> <D_lA> <v> <vn_ma>
anlama	an <n> <D_lA> <v> <vn_ma> <3s>
anlama	an <n> <D_lA> <v> <vn_ma> <3p>
anlama	an <n> <D_lA> <v> <cv_ma>
geliyor,"	gel <v> <t_cont> <3p>
geliyor,"	gel <v> <cv_iyor>
dedi	de <v> <t_past> <3p>
Düşes,	düşes <n> <3s>
Düşes,	düşes <n> <3p>
sivri	sivri <adj> <Djn_0> <n>
sivri	sivri <adj> <Djn_0> <n> <3s>
sivri	sivri <adj> <Djn_0> <n> <3p>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
çenesini	çene <n> <p3s> <acc> <3s>
çenesini	çene <n> <p3s> <acc> <3p>
Alice'in	<unk>
omzuna	omuz <n> <p2s> <dat> <3s>
omzuna	omuz <n> <p2s> <dat> <3p>
omzuna	omuz <n> <p3s> <dat>
omzuna	omuz <n> <p3s> <dat> <3s>
omzuna	omuz <n> <p3s> <dat> <3p>
dayayarak	<unk>
ekledi,	ekle <v> <t_past> <3p>
ekledi,	ek <adj> <D_lA> <v> <t_past> <3s>
ekledi,	ek <adj> <D_lA> <v> <t_past> <3p>
ekledi,	ek <adj> <Djn_0> <n> <D_lA> <v> <t_past> <3s>
ekledi,	ek <adj> <Djn_0> <n> <D_lA> <v> <t_past> <3p>
ekledi,	ek <n> <D_lA> <v> <t_past> <3s>
ekledi,	ek <n> <D_lA> <v> <t_past> <3p>
"ve	ve <cnjadv>
bunun	bun <n> <p2s> <3s>
bunun	bun <n> <p2s> <3p>
bunun	bun <n> <gen>
bunun	bun <n> <gen> <3s>
bunun	bun <n> <gen> <3p>
bunun	bu <prn> <dem> <p2s>
bunun	bu <prn> <dem> <p2s> <3s>
bunun	bu <prn> <dem> <p2s> <3p>
bunun	bu <prn> <dem> <gen>
bunun	bu <prn> <dem> <gen> <3s>
bunun	bu <prn> <dem> <gen> <3p>
ahlaki	ahlaki <adj> <Djn_0> <n>
ahlaki	ahlaki <adj> <Djn_0> <n> <3s>
ahlaki	ahlaki <adj> <Djn_0> <n> <3p>
dersi	ders <n> <p3s> <3s>
dersi	ders <n> <p3s> <3p>
dersi	ders <n> <acc>
dersi	ders <n> <acc> <3s>
dersi	ders <n> <acc> <3p>
şudur'Anlamına	<unk>
dikkat	dikkat <n> <3s>
dikkat	dikkat <n> <3p>
et,	et <n> <3s>
et,	et <n> <3p>
et,	et <v> <t_imp> <2s>
et,	et <v> <t_imp> <3p>
sesler	sesle <v> <t_aor> <3p>
sesler	ses <n> <D_lA> <v> <t_aor> <3s>
sesler	ses <n> <D_lA> <v> <t_aor> <3p>
sesler	ses <n> <3p>
sesler	ses <n> <pl>
sesler	ses <n> <pl> <3s>
sesler	ses <n> <pl> <3p>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
kendine	kendi <n> <p2s> <dat> <3s>
kendine	kendi <n> <p2s> <dat> <3p>
kendine	kendi <prn> <p2s> <dat>
kendine	kendi <prn> <p2s> <dat> <3s>
kendine	kendi <prn> <p2s> <dat> <3p>
halledilecek.'"	hallet <v> <pass> <t_fut> <3p>
halledilecek.'"	hallet <v> <pass> <vn_acak>
halledilecek.'"	hallet <v> <pass> <vn_acak> <3s>
halledilecek.'"	hallet <v> <pass> <vn_acak> <3p>
halledilecek.'"	hallet <v> <pass> <part_acak>
halledilecek.'"	hallet <v> <pass> <part_acak> <3s>
halledilecek.'"	hallet <v> <pass> <part_acak> <3p>
halledilecek.'"	hallet <v> <pass> <cv_acak>
halledilecek.'"	hallet <v> <pass> <cv_ecek>
