<S> <S>+BSTag
"Çok	çok <adj> <Djn_0> <n>
"Çok	çok <adj> <Djn_0> <n> <3s>
ona	on <n> <dat> <3p>
ona	on <v> <t_opt> <3s>
ona	on <v> <t_opt> <3p>
ona	on <num> <Dmn_0> <n> <dat>
ona	on <num> <Dmn_0> <n> <dat> <3s>
ona	on <num> <Dmn_0> <n> <dat> <3p>
ona	o <prn> <pers> <dat>
ona	o <prn> <pers> <dat> <3s>
ona	o <prn> <pers> <dat> <3p>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
gitmedim,”	<unk>
dedi,	de <v> <t_past> <3p>
“Saygıyla	<unk>
gülmeyi	gül <v> <D_mA> <n> <acc> <3s>
gülmeyi	gül <v> <D_mA> <n> <acc> <3p>
gülmeyi	gül <v> <vn_ma> <acc>
gülmeyi	gül <v> <vn_ma> <acc> <3s>
gülmeyi	gül <v> <vn_ma> <acc> <3p>
gülmeyi	gül <v> <vn_mak> <acc>
gülmeyi	gül <v> <vn_mak> <acc> <3s>
gülmeyi	gül <v> <vn_mak> <acc> <3p>
gülmeyi	gül <v> <vinf> <p3s>
gülmeyi	gül <v> <vinf> <acc>
öğretirdi,	öğret <v> <t_aor> <cpl_di> <3p>
öğretirdi,	öğret <v> <t_aor> <3p> <cpl_di>
derlerdi.”	<unk>
Gripon,	<unk>
sırayla	sıra <n> <ins> <3s>
sırayla	sıra <n> <ins> <3p>
içini	iç <adj> <Djn_0> <n> <p2s> <acc> <3s>
içini	iç <adj> <Djn_0> <n> <p2s> <acc> <3p>
içini	iç <adj> <Djn_0> <n> <p3s> <acc>
içini	iç <adj> <Djn_0> <n> <p3s> <acc> <3s>
içini	iç <adj> <Djn_0> <n> <p3s> <acc> <3p>
içini	iç <n> <p2s> <acc>
içini	iç <n> <p2s> <acc> <3s>
içini	iç <n> <p2s> <acc> <3p>
içini	iç <n> <p3s> <acc>
içini	iç <n> <p3s> <acc> <3s>
içini	iç <n> <p3s> <acc> <3p>
çekerek,	<unk>
"Evet,	evet <adv> <Dan_0> <n>
"Evet,	evet <adv> <Dan_0> <n> <3s>
"Evet,	evet <adv> <Dan_0> <n> <3p>
"Evet,	evet <n>
"Evet,	evet <n> <3s>
"Evet,	evet <n> <3p>
öyle"	öyle <adj> <Djn_0> <n>
öyle"	öyle <adj> <Djn_0> <n> <3s>
öyle"	öyle <adj> <Djn_0> <n> <3p>
öyle"	öyle <adv>
öyle"	öyle <adv> <Dan_0> <n>
öyle"	öyle <adv> <Dan_0> <n> <3s>
öyle"	öyle <adv> <Dan_0> <n> <3p>
öyle"	öyle <ij>
dedi.	de <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
İkisi	<unk>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
yüzlerini	yüz <n> <pl> <p2s> <acc> <3s>
yüzlerini	yüz <n> <pl> <p2s> <acc> <3p>
yüzlerini	yüz <n> <pl> <p3s> <acc>
yüzlerini	yüz <n> <pl> <p3s> <acc> <3s>
yüzlerini	yüz <n> <pl> <p3s> <acc> <3p>
yüzlerini	yüz <n> <p3p> <acc>
yüzlerini	yüz <n> <p3p> <acc> <3s>
yüzlerini	yüz <n> <p3p> <acc> <3p>
yüzlerini	yüz <num> <Dmn_0> <n> <pl> <p2s> <acc>
yüzlerini	yüz <num> <Dmn_0> <n> <pl> <p2s> <acc> <3s>
yüzlerini	yüz <num> <Dmn_0> <n> <pl> <p2s> <acc> <3p>
yüzlerini	yüz <num> <Dmn_0> <n> <pl> <p3s> <acc>
yüzlerini	yüz <num> <Dmn_0> <n> <pl> <p3s> <acc> <3s>
yüzlerini	yüz <num> <Dmn_0> <n> <pl> <p3s> <acc> <3p>
yüzlerini	yüz <num> <Dmn_0> <n> <p3p> <acc>
yüzlerini	yüz <num> <Dmn_0> <n> <p3p> <acc> <3s>
yüzlerini	yüz <num> <Dmn_0> <n> <p3p> <acc> <3p>
pençelerine	pençe <n> <pl> <p2s> <dat> <3s>
pençelerine	pençe <n> <pl> <p2s> <dat> <3p>
pençelerine	pençe <n> <pl> <p3s> <dat>
pençelerine	pençe <n> <pl> <p3s> <dat> <3s>
pençelerine	pençe <n> <pl> <p3s> <dat> <3p>
pençelerine	pençe <n> <p3p> <dat>
pençelerine	pençe <n> <p3p> <dat> <3s>
pençelerine	pençe <n> <p3p> <dat> <3p>
sakladılar.	sak <n> <D_lA> <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
konuyu	konu <n> <acc> <3s>
konuyu	konu <n> <acc> <3p>
değiştirmek	değiş <v> <caus> <vn_mak> <3s>
değiştirmek	değiş <v> <caus> <vn_mak> <3p>
değiştirmek	değiş <v> <caus> <vinf>
değiştirmek	değiş <v> <caus> <cv_mak>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
acele	acele <adj> <Djn_0> <n>
acele	acele <adj> <Djn_0> <n> <3s>
acele	acele <adj> <Djn_0> <n> <3p>
acele	acele <adv>
acele	acele <adv> <Dan_0> <n>
acele	acele <adv> <Dan_0> <n> <3s>
acele	acele <adv> <Dan_0> <n> <3p>
ederek,	<unk>
"Günde	gün <n> <loc> <3s>
"Günde	gün <n> <loc> <3p>
kaç	kaç <adj> <Djn_0> <n>
kaç	kaç <adj> <Djn_0> <n> <3s>
kaç	kaç <adj> <Djn_0> <n> <3p>
kaç	kaç <v> <t_imp> <2s>
kaç	kaç <v> <t_imp> <3p>
saat	saat <n> <3s>
saat	saat <n> <3p>
ders	ders <n> <3s>
ders	ders <n> <3p>
yapardınız?"	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
sordu.	sor <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
“İlk	<unk>
gün	gün <n> <3s>
gün	gün <n> <3p>
on	on <n> <3s>
on	on <n> <3p>
on	on <v> <t_imp> <2s>
on	on <v> <t_imp> <3p>
on	on <num>
on	on <num> <Dmn_0> <n>
on	on <num> <Dmn_0> <n> <3s>
on	on <num> <Dmn_0> <n> <3p>
saat,”	<unk>
dedi	de <v> <t_past> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3p>
Yalancı	yalan <n> <D_CI> <adj>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <n> <D_CI> <n>
Yalancı	yalan <n> <D_CI> <n> <3s>
Yalancı	yalan <n> <D_CI> <n> <3p>
Su	su <n> <3s>
Su	su <n> <3p>
Kaplumbağası,	kaplumbağa <n> <p3s> <3s>
Kaplumbağası,	kaplumbağa <n> <p3s> <3p>
“sonra	<unk>
dokuz,	dokuz <n> <3s>
dokuz,	dokuz <n> <3p>
dokuz,	dokuz <num>
dokuz,	dokuz <num> <Dmn_0> <n>
dokuz,	dokuz <num> <Dmn_0> <n> <3s>
dokuz,	dokuz <num> <Dmn_0> <n> <3p>
dokuz,	dok <n> <1p>
böyle	böyle <adj> <Djn_0> <n>
böyle	böyle <adj> <Djn_0> <n> <3s>
böyle	böyle <adj> <Djn_0> <n> <3p>
böyle	böyle <adv>
böyle	böyle <adv> <Dan_0> <n>
böyle	böyle <adv> <Dan_0> <n> <3s>
böyle	böyle <adv> <Dan_0> <n> <3p>
böyle	böyle <ij>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
eder.”	<unk>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice,	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice,	ali <n> <D_CA> <adv>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice,	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice,	ali <n> <D_CA> <n>
Alice,	ali <n> <D_CA> <n> <3s>
Alice,	ali <n> <D_CA> <n> <3p>
"Ne	ne <prn> <qst> <3s>
"Ne	ne <prn> <qst> <3p>
"Ne	ne <cnjcoo>
tuhaf	tuhaf <adj> <Djn_0> <n>
tuhaf	tuhaf <adj> <Djn_0> <n> <3s>
tuhaf	tuhaf <adj> <Djn_0> <n> <3p>
tuhaf	tuhaf <n>
tuhaf	tuhaf <n> <3s>
tuhaf	tuhaf <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
plan!"	plan <n> <3s>
plan!"	plan <n> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
bağırdı.	bağır <n> <cpl_di> <3p>
bağırdı.	bağır <n> <3p> <cpl_di>
bağırdı.	bağır <v> <t_past> <3s>
bağırdı.	bağır <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Gripon,	<unk>
"Onlara	onlar <prn> <pers> <dat> <3s>
"Onlara	onlar <prn> <pers> <dat> <3p>
"Onlara	on <n> <pl> <dat>
"Onlara	on <n> <pl> <dat> <3s>
"Onlara	on <n> <pl> <dat> <3p>
"Onlara	on <num> <Dmn_0> <n> <pl> <dat>
"Onlara	on <num> <Dmn_0> <n> <pl> <dat> <3s>
"Onlara	on <num> <Dmn_0> <n> <pl> <dat> <3p>
"Onlara	o <prn> <pers> <pl> <dat>
"Onlara	o <prn> <pers> <pl> <dat> <3s>
"Onlara	o <prn> <pers> <pl> <dat> <3p>
ders	ders <n> <3s>
ders	ders <n> <3p>
denmesinin	de <v> <pass> <vn_ma> <p3s> <gen> <3s>
denmesinin	de <v> <pass> <vn_ma> <p3s> <gen> <3p>
sebebi	sebep <n> <p3s> <3s>
sebebi	sebep <n> <p3s> <3p>
sebebi	sebep <n> <acc>
sebebi	sebep <n> <acc> <3s>
sebebi	sebep <n> <acc> <3p>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
bu,"	bu <prn> <dem> <3s>
bu,"	bu <prn> <dem> <3p>
bu,"	bu <det>
dedi.	de <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Çünkü	çünkü <cnjadv>
günden	gün <n> <abl> <3s>
günden	gün <n> <abl> <3p>
güne	gün <n> <dat> <3s>
güne	gün <n> <dat> <3p>
küçülüyorlar."	<unk>
Bu,	bu <prn> <dem> <3s>
Bu,	bu <prn> <dem> <3p>
Bu,	bu <det>
Alis	<unk>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
yeni	yeni <adj> <Djn_0> <n>
yeni	yeni <adj> <Djn_0> <n> <3s>
yeni	yeni <adj> <Djn_0> <n> <3p>
yeni	yen <n> <p3s>
yeni	yen <n> <p3s> <3s>
yeni	yen <n> <p3s> <3p>
yeni	yen <n> <acc>
yeni	yen <n> <acc> <3s>
yeni	yen <n> <acc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
fikirdi,	fikir <n> <cpl_di> <3p>
fikirdi,	fikir <n> <3p> <cpl_di>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sonraki	<unk>
sözünü	söz <n> <p2s> <acc> <3s>
sözünü	söz <n> <p2s> <acc> <3p>
sözünü	söz <n> <p3s> <acc>
sözünü	söz <n> <p3s> <acc> <3s>
sözünü	söz <n> <p3s> <acc> <3p>
söylemeden	söyle <v> <D_mA> <n> <abl> <3s>
söylemeden	söyle <v> <D_mA> <n> <abl> <3p>
söylemeden	söyle <v> <neg> <cv_dan>
söylemeden	söyle <v> <vn_ma> <abl>
söylemeden	söyle <v> <vn_ma> <abl> <3s>
söylemeden	söyle <v> <vn_ma> <abl> <3p>
önce	önce <adv> <Dan_0> <n>
önce	önce <adv> <Dan_0> <n> <3s>
önce	önce <adv> <Dan_0> <n> <3p>
önce	önce <postp>
önce	ön <n> <D_CA> <adj>
önce	ön <n> <D_CA> <adj> <Djn_0> <n>
önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3s>
önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3p>
önce	ön <n> <D_CA> <adv>
önce	ön <n> <D_CA> <adv> <Dan_0> <n>
önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3s>
önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3p>
önce	ön <n> <D_CA> <n>
önce	ön <n> <D_CA> <n> <3s>
önce	ön <n> <D_CA> <n> <3p>
önce	ön <n> <ca>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
düşündü:	düşün <n> <cpl_di> <3p>
düşündü:	düşün <n> <3p> <cpl_di>
düşündü:	düşün <v> <t_past> <3s>
düşündü:	düşün <v> <t_past> <3p>
düşündü:	düş <n> <p2s> <cpl_di> <3s>
düşündü:	düş <n> <p2s> <cpl_di> <3p>
düşündü:	düş <n> <p2s> <3p> <cpl_di>
düşündü:	düş <n> <gen> <cpl_di> <3s>
düşündü:	düş <n> <gen> <cpl_di> <3p>
düşündü:	düş <n> <gen> <3p> <cpl_di>
“Onbirinci	<unk>
gün	gün <n> <3s>
gün	gün <n> <3p>
tatil	tatil <n> <3s>
tatil	tatil <n> <3p>
olmalı.”	<unk>
“Tabii	<unk>
ki	ki <cnjadv>
öyleydi,”	<unk>
dedi	de <v> <t_past> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3p>
Yalancı	yalan <n> <D_CI> <adj>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <n> <D_CI> <n>
Yalancı	yalan <n> <D_CI> <n> <3s>
Yalancı	yalan <n> <D_CI> <n> <3p>
Su	su <n> <3s>
Su	su <n> <3p>
Kaplumbağası.	kaplumbağa <n> <p3s> <3s>
Kaplumbağası.	kaplumbağa <n> <p3s> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Alis	<unk>
hevesle	heves <n> <D_lA> <v> <t_imp> <3p>
hevesle	heves <n> <ins>
hevesle	heves <n> <ins> <3s>
hevesle	heves <n> <ins> <3p>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
etti:	et <n> <cpl_di> <3p>
etti:	et <n> <3p> <cpl_di>
etti:	et <v> <t_past> <3s>
etti:	et <v> <t_past> <3p>
“Peki	<unk>
on	on <n> <3s>
on	on <n> <3p>
on	on <v> <t_imp> <2s>
on	on <v> <t_imp> <3p>
on	on <num>
on	on <num> <Dmn_0> <n>
on	on <num> <Dmn_0> <n> <3s>
on	on <num> <Dmn_0> <n> <3p>
ikinci	iki <num> <D_IncI> <adj> <Djn_0> <n>
ikinci	iki <num> <D_IncI> <adj> <Djn_0> <n> <3s>
ikinci	iki <num> <D_IncI> <adj> <Djn_0> <n> <3p>
gün	gün <n> <3s>
gün	gün <n> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
yapardınız?”	<unk>
Ejderha,	ejderha <n> <3s>
Ejderha,	ejderha <n> <3p>
kararlı	karar <adj> <D_lI> <adj> <Djn_0> <n>
kararlı	karar <adj> <D_lI> <adj> <Djn_0> <n> <3s>
kararlı	karar <adj> <D_lI> <adj> <Djn_0> <n> <3p>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <adj>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n> <3s>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <adj> <Djn_0> <n> <3p>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <n>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <n> <3s>
kararlı	karar <adj> <Djn_0> <n> <D_lI> <n> <3p>
kararlı	karar <n> <D_lI> <adj>
kararlı	karar <n> <D_lI> <adj> <Djn_0> <n>
kararlı	karar <n> <D_lI> <adj> <Djn_0> <n> <3s>
kararlı	karar <n> <D_lI> <adj> <Djn_0> <n> <3p>
kararlı	karar <n> <D_lI> <n>
kararlı	karar <n> <D_lI> <n> <3s>
kararlı	karar <n> <D_lI> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sesle:	sesle <v> <t_imp> <3p>
sesle:	ses <n> <D_lA> <v> <t_imp> <2s>
sesle:	ses <n> <D_lA> <v> <t_imp> <3p>
sesle:	ses <n> <ins>
sesle:	ses <n> <ins> <3s>
sesle:	ses <n> <ins> <3p>
“Bu	<unk>
kadar	<unk>
ders	ders <n> <3s>
ders	ders <n> <3p>
yeter,”	<unk>
dedi,	de <v> <t_past> <3p>
“şimdi	<unk>
ona	ona <v> <t_imp> <3p>
ona	on <n> <dat>
ona	on <n> <dat> <3s>
ona	on <n> <dat> <3p>
ona	on <v> <t_opt> <3s>
ona	on <v> <t_opt> <3p>
ona	on <num> <Dmn_0> <n> <dat>
ona	on <num> <Dmn_0> <n> <dat> <3s>
ona	on <num> <Dmn_0> <n> <dat> <3p>
ona	o <prn> <pers> <dat>
ona	o <prn> <pers> <dat> <3s>
ona	o <prn> <pers> <dat> <3p>
oyunlardan	oyun <n> <pl> <abl> <3s>
oyunlardan	oyun <n> <pl> <abl> <3p>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
bahset.”	<unk>
BÖLÜM	bölüm <n> <3s>
BÖLÜM	bölüm <n> <3p>
BÖLÜM	bölü <n> <p1s>
BÖLÜM	bölü <n> <p1s> <3s>
BÖLÜM	bölü <n> <p1s> <3p>
X.	<unk>
</S> </S>+ESTag
<S> <S>+BSTag
Istakoz	<unk>
Kadril	kadril <n> <3s>
Kadril	kadril <n> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <adj> <Djn_0> <n> <3p>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3s>
Yalancı	yalan <adj> <Djn_0> <n> <D_CI> <n> <3p>
Yalancı	yalan <n> <D_CI> <adj>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n>
Yalancı	yalan <n> <D_CI> <adj> <Djn_0> <n> <3s>
